id,town,county,state,ccd_id,lat,lon,me_town_id
nh.treasurer4.1796,Hollis,Hillsborough,New Hampshire,NA,42.7425166,-71.5895344,ME-NH0025
nh.statesenator6.1796,Dover,Strafford,New Hampshire,4215,43.1864894,-70.8836114,ME-NH0013
nh.statesenator6.1796,Rochester,Strafford,New Hampshire,4228,43.2984927,-70.9770055,ME-NH0037
nh.recorder1.1796,Atkinson,Rockingham,New Hampshire,NA,42.8384221,-71.1470037,ME-NH0003
nh.statesenator7.1796,Hanover,Grafton,New Hampshire,8399,43.70046,-72.2895,ME-NH0024
nh.statesenator1.1796,Portsmouth,Rockingham,New Hampshire,4227,43.0605947,-70.7803481,ME-NH0036
nh.statesenator1.1796,Rye,Rockingham,New Hampshire,NA,43.0019301,-70.7695547,ME-NH0038
nh.statesenator1.1796,Stratham,Rockingham,New Hampshire,NA,43.0228677,-70.9163873,ME-NH0042
nh.treasurer2.1796,Barnstead,Strafford,New Hampshire,NA,43.3389194,-71.2782381,ME-NH0004
nh.treasurer2.1796,Rochester,Strafford,New Hampshire,4228,43.2984927,-70.9770055,ME-NH0037
nh.recorder2.1796,Barnstead,Strafford,New Hampshire,NA,43.3389194,-71.2782381,ME-NH0004
nh.recorder2.1796,Rochester,Strafford,New Hampshire,4228,43.2984927,-70.9770055,ME-NH0037
nh.statesenator3.1796,Atkinson,Rockingham,New Hampshire,NA,42.8384221,-71.1470037,ME-NH0003
nh.statesenator3.1796,Chester,Rockingham,New Hampshire,NA,42.9567525,-71.2572846,ME-NH0009
nh.treasurer1.1796,Atkinson,Rockingham,New Hampshire,NA,42.8384221,-71.1470037,ME-NH0003
nh.treasurer1.1796,Chester,Rockingham,New Hampshire,NA,42.9567525,-71.2572846,ME-NH0009
nh.treasurer1.1796,Hampton,Rockingham,New Hampshire,8398,42.93548,-70.8396,ME-NH0022
nh.treasurer1.1796,Portsmouth,Rockingham,New Hampshire,4227,43.0605947,-70.7803481,ME-NH0036
nh.treasurer1.1796,Rye,Rockingham,New Hampshire,NA,43.0019301,-70.7695547,ME-NH0038
nh.treasurer1.1796,Stratham,Rockingham,New Hampshire,NA,43.0228677,-70.9163873,ME-NH0042
nh.statesenator8.1796,Hollis,Hillsborough,New Hampshire,NA,42.7425166,-71.5895344,ME-NH0025
nh.councillor8.1796,Hollis,Hillsborough,New Hampshire,NA,42.7425166,-71.5895344,ME-NH0025
nh.councillor1.1796,Atkinson,Rockingham,New Hampshire,NA,42.8384221,-71.1470037,ME-NH0003
nh.councillor1.1796,Chester,Rockingham,New Hampshire,NA,42.9567525,-71.2572846,ME-NH0009
nh.councillor1.1796,Concord,Rockingham,New Hampshire,4213,43.2324926,-71.5612523,ME-NH0011
nh.councillor1.1796,Hampton,Rockingham,New Hampshire,8398,42.93548,-70.8396,ME-NH0022
nh.councillor1.1796,Portsmouth,Rockingham,New Hampshire,4227,43.0605947,-70.7803481,ME-NH0036
nh.councillor1.1796,Rye,Rockingham,New Hampshire,NA,43.0019301,-70.7695547,ME-NH0038
nh.councillor1.1796,Stratham,Rockingham,New Hampshire,NA,43.0228677,-70.9163873,ME-NH0042
nh.treasurer3.1796,Hanover,Grafton,New Hampshire,8399,43.70046,-72.2895,ME-NH0024
nh.register1.1796,Hanover,Grafton,New Hampshire,8399,43.70046,-72.2895,ME-NH0024
nh.statesenator4.1796,Concord,Rockingham,New Hampshire,4213,43.2324926,-71.5612523,ME-NH0011
nh.councillor7.1796,Hanover,Grafton,New Hampshire,8399,43.70046,-72.2895,ME-NH0024
nh.councillor5.1796,Barnstead,Strafford,New Hampshire,NA,43.3389194,-71.2782381,ME-NH0004
nh.councillor5.1796,Dover,Strafford,New Hampshire,4215,43.1864894,-70.8836114,ME-NH0013
nh.councillor5.1796,Rochester,Strafford,New Hampshire,4228,43.2984927,-70.9770055,ME-NH0037
nh.treasurer5.1796,Keene,Cheshire,New Hampshire,4218,42.9534961,-72.3068771,ME-NH0026
nh.statesenator9.1796,Keene,Cheshire,New Hampshire,4218,42.9534961,-72.3068771,ME-NH0026
nh.statesenator2.1796,Barnstead,Strafford,New Hampshire,NA,43.3389194,-71.2782381,ME-NH0004
nh.councillor9.1796,Keene,Cheshire,New Hampshire,4218,42.9534961,-72.3068771,ME-NH0026
nh.register2.1796,Keene,Cheshire,New Hampshire,4218,42.9534961,-72.3068771,ME-NH0026
nh.governor.1796,Keene,Cheshire,New Hampshire,4218,42.9534961,-72.3068771,ME-NH0026
nh.governor.1796,Hanover,Grafton,New Hampshire,8399,43.70046,-72.2895,ME-NH0024
nh.governor.1796,Hollis,Hillsborough,New Hampshire,NA,42.7425166,-71.5895344,ME-NH0025
nh.governor.1796,Atkinson,Rockingham,New Hampshire,NA,42.8384221,-71.1470037,ME-NH0003
nh.governor.1796,Chester,Rockingham,New Hampshire,NA,42.9567525,-71.2572846,ME-NH0009
nh.governor.1796,Concord,Rockingham,New Hampshire,4213,43.2324926,-71.5612523,ME-NH0011
nh.governor.1796,Hampton,Rockingham,New Hampshire,8398,42.93548,-70.8396,ME-NH0022
nh.governor.1796,Portsmouth,Rockingham,New Hampshire,4227,43.0605947,-70.7803481,ME-NH0036
nh.governor.1796,Rye,Rockingham,New Hampshire,NA,43.0019301,-70.7695547,ME-NH0038
nh.governor.1796,Stratham,Rockingham,New Hampshire,NA,43.0228677,-70.9163873,ME-NH0042
nh.governor.1796,Barnstead,Strafford,New Hampshire,NA,43.3389194,-71.2782381,ME-NH0004
nh.governor.1796,Dover,Strafford,New Hampshire,4215,43.1864894,-70.8836114,ME-NH0013
nh.governor.1796,Rochester,Strafford,New Hampshire,4228,43.2984927,-70.9770055,ME-NH0037
nh.statesenator1.1795,Alstead,Cheshire,New Hampshire,NA,43.149481,-72.3614201,ME-NH0001
nh.statesenator1.1795,Walpole,Cheshire,New Hampshire,NA,43.0794944,-72.4258229,ME-NH0044
nh.register1.1795,Alstead,Cheshire,New Hampshire,NA,43.149481,-72.3614201,ME-NH0001
nh.register1.1795,Walpole,Cheshire,New Hampshire,NA,43.0794944,-72.4258229,ME-NH0044
nh.state.senator5.1795,Concord,Merrimack,New Hampshire,4213,43.2324926,-71.5612523,ME-NH0011
nh.countytreasurer4.1795,Hanover,Grafton,New Hampshire,8399,43.70046,-72.2895,ME-NH0024
nh.countytreasurer1.1795,Alstead,Cheshire,New Hampshire,NA,43.149481,-72.3614201,ME-NH0001
nh.countytreasurer1.1795,Walpole,Cheshire,New Hampshire,NA,43.0794944,-72.4258229,ME-NH0044
nh.statesenator6.1795,Chichester,Rockingham,New Hampshire,NA,43.2492477,-71.3997909,ME-NH0010
nh.statesenator6.1795,Pittsfield,Rockingham,New Hampshire,NA,43.3058983,-71.3242331,ME-NH0035
nh.countytreasurer2.1795,Amherst,Hillsborough,New Hampshire,8394,42.86193,-71.62402,ME-NH0002
nh.councillor4.1795,Bridgewater,Grafton,New Hampshire,NA,43.6384067,-71.7364678,ME-NH0008
nh.councillor4.1795,Hanover,Grafton,New Hampshire,8399,43.70046,-72.2895,ME-NH0024
nh.register6.1795,Hanover,Grafton,New Hampshire,8399,43.70046,-72.2895,ME-NH0024
nh.councillor3.1795,Brentwood,Rockingham,New Hampshire,NA,42.9780248,-71.0735503,ME-NH0007
nh.councillor3.1795,Chichester,Rockingham,New Hampshire,NA,43.2492477,-71.3997909,ME-NH0010
nh.councillor3.1795,Concord,Rockingham,New Hampshire,4213,43.2324926,-71.5612523,ME-NH0011
nh.councillor3.1795,Epping,Rockingham,New Hampshire,NA,43.0534843,-71.0735476,ME-NH0016
nh.councillor3.1795,Exeter,Rockingham,New Hampshire,4216,42.977138,-70.95235,ME-NH0018
nh.councillor3.1795,Pittsfield,Rockingham,New Hampshire,NA,43.3058983,-71.3242331,ME-NH0035
nh.councillor3.1795,Stratham,Rockingham,New Hampshire,NA,43.0228677,-70.9163873,ME-NH0042
nh.governor.1795,Alstead,Cheshire,New Hampshire,NA,43.149481,-72.3614201,ME-NH0001
nh.governor.1795,Walpole,Cheshire,New Hampshire,NA,43.0794944,-72.4258229,ME-NH0044
nh.governor.1795,Bridgewater,Grafton,New Hampshire,NA,43.6384067,-71.7364678,ME-NH0008
nh.governor.1795,Hanover,Grafton,New Hampshire,8399,43.70046,-72.2895,ME-NH0024
nh.governor.1795,Amherst,Hillsborough,New Hampshire,8394,42.86193,-71.62402,ME-NH0002
nh.governor.1795,Dunbarton,Hillsborough,New Hampshire,NA,43.1025818,-71.6164615,ME-NH0014
nh.governor.1795,Brentwood,Rockingham,New Hampshire,NA,42.9780248,-71.0735503,ME-NH0007
nh.governor.1795,Chichester,Rockingham,New Hampshire,NA,43.2492477,-71.3997909,ME-NH0010
nh.governor.1795,Concord,Rockingham,New Hampshire,4213,43.2324926,-71.5612523,ME-NH0011
nh.governor.1795,Epping,Rockingham,New Hampshire,NA,43.0534843,-71.0735476,ME-NH0016
nh.governor.1795,Exeter,Rockingham,New Hampshire,4216,42.977138,-70.95235,ME-NH0018
nh.governor.1795,Pittsfield,Rockingham,New Hampshire,NA,43.3058983,-71.3242331,ME-NH0035
nh.governor.1795,Stratham,Rockingham,New Hampshire,NA,43.0228677,-70.9163873,ME-NH0042
nh.countytreasurer3.1795,Brentwood,Rockingham,New Hampshire,NA,42.9780248,-71.0735503,ME-NH0007
nh.countytreasurer3.1795,Chichester,Rockingham,New Hampshire,NA,43.2492477,-71.3997909,ME-NH0010
nh.countytreasurer3.1795,Epping,Rockingham,New Hampshire,NA,43.0534843,-71.0735476,ME-NH0016
nh.countytreasurer3.1795,Exeter,Rockingham,New Hampshire,4216,42.977138,-70.95235,ME-NH0018
nh.countytreasurer3.1795,Stratham,Rockingham,New Hampshire,NA,43.0228677,-70.9163873,ME-NH0042
nh.register4.1795,Brentwood,Rockingham,New Hampshire,NA,42.9780248,-71.0735503,ME-NH0007
nh.register4.1795,Concord,Rockingham,New Hampshire,4213,43.2324926,-71.5612523,ME-NH0011
nh.register4.1795,Chichester,Rockingham,New Hampshire,NA,43.2492477,-71.3997909,ME-NH0010
nh.register4.1795,Epping,Rockingham,New Hampshire,NA,43.0534843,-71.0735476,ME-NH0016
nh.register4.1795,Exeter,Rockingham,New Hampshire,4216,42.977138,-70.95235,ME-NH0018
nh.statesenator2.1795,Amherst,Hillsborough,New Hampshire,8394,42.86193,-71.62402,ME-NH0002
nh.statesenator2.1795,Dunbarton,Hillsborough,New Hampshire,NA,43.1025818,-71.6164615,ME-NH0014
nh.councillor2.1795,Amherst,Hillsborough,New Hampshire,8394,42.86193,-71.62402,ME-NH0002
nh.councillor2.1795,Dunbarton,Hillsborough,New Hampshire,NA,43.1025818,-71.6164615,ME-NH0014
nh.statesenator3.1795,Brentwood,Rockingham,New Hampshire,NA,42.9780248,-71.0735503,ME-NH0007
nh.statesenator3.1795,Epping,Rockingham,New Hampshire,NA,43.0534843,-71.0735476,ME-NH0016
nh.statesenator3.1795,Exeter,Rockingham,New Hampshire,4216,42.977138,-70.95235,ME-NH0018
nh.statesenator4.1795,Bridgewater,Grafton,New Hampshire,NA,43.6384067,-71.7364678,ME-NH0008
nh.statesenator4.1795,Hanover,Grafton,New Hampshire,8399,43.70046,-72.2895,ME-NH0024
nh.statesenator7.1795,Greenland,Rockingham,New Hampshire,NA,43.0361995,-70.8328322,ME-NH0021
nh.statesenator7.1795,Hampton,Rockingham,New Hampshire,8398,42.93548,-70.8396,ME-NH0022
nh.statesenator7.1795,Hampton Falls,Rockingham,New Hampshire,NA,42.9162234,-70.863811,ME-NH0023
nh.statesenator7.1795,New Castle,Rockingham,New Hampshire,NA,43.0724613,-70.7160762,ME-NH0030
nh.statesenator7.1795,Newington,Rockingham,New Hampshire,NA,43.1000871,-70.8336668,ME-NH0033
nh.statesenator7.1795,North Hampton,Rockingham,New Hampshire,NA,42.9737623,-70.8351792,ME-NH0034
nh.statesenator7.1795,Portsmouth,Rockingham,New Hampshire,4227,43.0605947,-70.7803481,ME-NH0036
nh.statesenator7.1795,Rye,Rockingham,New Hampshire,NA,43.0019301,-70.7695547,ME-NH0038
nh.statesenator7.1795,Seabrook,Rockingham,New Hampshire,NA,42.8909615,-70.8655074,ME-NH0040
nh.statesenator7.1795,Stratham,Rockingham,New Hampshire,NA,43.0228677,-70.9163873,ME-NH0042
nh.register2.1795,Amherst,Hillsborough,New Hampshire,8394,42.86193,-71.62402,ME-NH0002
nh.councillor1.1795,Alstead,Cheshire,New Hampshire,NA,43.149481,-72.3614201,ME-NH0001
nh.councillor1.1795,Walpole,Cheshire,New Hampshire,NA,43.0794944,-72.4258229,ME-NH0044
nh.councillor.concord.1793,Concord,Rockingham,New Hampshire,4213,43.2324926,-71.5612523,ME-NH0011
nh.assembly.portsmouth.1793,Portsmouth,Rockingham,New Hampshire,4227,43.0605947,-70.7803481,ME-NH0036
nh.statesenate.portsmouth.1793,Portsmouth,Rockingham,New Hampshire,4227,43.0605947,-70.7803481,ME-NH0036
nh.governor.1793,Boscawen,Hillsborough,New Hampshire,NA,43.3243931,-71.636864,ME-NH0006
nh.governor.1793,Warner,Hillsborough,New Hampshire,NA,43.2556568,-71.8334145,ME-NH0045
nh.governor.1793,Concord,Rockingham,New Hampshire,4213,43.2324926,-71.5612523,ME-NH0011
nh.governor.1793,Portsmouth,Rockingham,New Hampshire,4227,43.0605947,-70.7803481,ME-NH0036
nh.statesenate8.1793,Boscawen,Hillsborough,New Hampshire,NA,43.3243931,-71.636864,ME-NH0006
nh.statesenate8.1793,Warner,Hillsborough,New Hampshire,NA,43.2556568,-71.8334145,ME-NH0045
nh.statesenate8.1793,Concord,Hillsborough,New Hampshire,4213,43.2324926,-71.5612523,ME-NH0011
nh.councillor.portsmouth.1793,Portsmouth,Rockingham,New Hampshire,4227,43.0605947,-70.7803481,ME-NH0036
nh.councillor.boscawen.1793,Boscawen,Hillsborough,New Hampshire,NA,43.3243931,-71.636864,ME-NH0006
nh.councillor.warner.1793,Warner,Hillsborough,New Hampshire,NA,43.2556568,-71.8334145,ME-NH0045
nh.councillor1.1802,Dover,Strafford,New Hampshire,4215,43.1864894,-70.8836114,ME-NH0013
nh.treasurer1.1802,Portsmouth,Rockingham,New Hampshire,4227,43.0605947,-70.7803481,ME-NH0036
nh.councillor3.1802,Walpole,Cheshire,New Hampshire,NA,43.0794944,-72.4258229,ME-NH0044
nh.recorder2.1802,Portsmouth,Rockingham,New Hampshire,4227,43.0605947,-70.7803481,ME-NH0036
nh.recorder1.1802,Dover,Strafford,New Hampshire,4215,43.1864894,-70.8836114,ME-NH0013
nh.recorder1.1802,Wakefield,Strafford,New Hampshire,NA,43.5536938,-71.0288751,ME-NH0043
nh.statesenator4.1802,Walpole,Cheshire,New Hampshire,NA,43.0794944,-72.4258229,ME-NH0044
nh.statesenator3.1802,Wakefield,Strafford,New Hampshire,NA,43.5536938,-71.0288751,ME-NH0043
nh.statesenator1.1802,Dover,Strafford,New Hampshire,4215,43.1864894,-70.8836114,ME-NH0013
nh.recorder3.1802,Walpole,Cheshire,New Hampshire,NA,43.0794944,-72.4258229,ME-NH0044
nh.statesenator2.1802,Portsmouth,Rockingham,New Hampshire,4227,43.0605947,-70.7803481,ME-NH0036
nh.treasurer2.1802,Wakefield,Strafford,New Hampshire,NA,43.5536938,-71.0288751,ME-NH0043
nh.governor.1802,Walpole,Cheshire,New Hampshire,NA,43.0794944,-72.4258229,ME-NH0044
nh.governor.1802,Portsmouth,Rockingham,New Hampshire,4227,43.0605947,-70.7803481,ME-NH0036
nh.governor.1802,Dover,Stafford,New Hampshire,4215,43.1864894,-70.8836114,ME-NH0013
nh.governor.1802,Wakefield,Stafford,New Hampshire,NA,43.5536938,-71.0288751,ME-NH0043
nh.councillor2.1802,Portsmouth,Rockingham,New Hampshire,4227,43.0605947,-70.7803481,ME-NH0036
nh.treasurer3.1802,Walpole,Cheshire,New Hampshire,NA,43.0794944,-72.4258229,ME-NH0044
nh.senator7.1797,North Hampton,Rockingham,New Hampshire,NA,42.9737623,-70.8351792,ME-NH0034
nh.senator7.1797,Portsmouth,Rockingham,New Hampshire,4227,43.0605947,-70.7803481,ME-NH0036
nh.councillor6.1797,Keene,Cheshire,New Hampshire,4218,42.9534961,-72.3068771,ME-NH0026
nh.councillor5.1797,Hanover,Grafton,New Hampshire,8399,43.70046,-72.2895,ME-NH0024
nh.register2.1797,Concord,Rockingham,New Hampshire,4213,43.2324926,-71.5612523,ME-NH0011
nh.register2.1797,Portsmouth,Rockingham,New Hampshire,4227,43.0605947,-70.7803481,ME-NH0036
nh.register2.1797,Rye,Rockingham,New Hampshire,NA,43.0019301,-70.7695547,ME-NH0038
nh.treasurer4.1797,Portsmouth,Rockingham,New Hampshire,4227,43.0605947,-70.7803481,ME-NH0036
nh.treasurer4.1797,Rye,Rockingham,New Hampshire,NA,43.0019301,-70.7695547,ME-NH0038
nh.senator2.1797,Concord,Rockingham,New Hampshire,4213,43.2324926,-71.5612523,ME-NH0011
nh.register1.1797,Amherst,Hillsborough,New Hampshire,8394,42.86193,-71.62402,ME-NH0002
nh.councillor1.1797,Amherst,Hillsborough,New Hampshire,8394,42.86193,-71.62402,ME-NH0002
nh.senator1.1797,Amherst,Hillsborough,New Hampshire,8394,42.86193,-71.62402,ME-NH0002
nh.recorder2.1797,Keene,Cheshire,New Hampshire,4218,42.9534961,-72.3068771,ME-NH0026
nh.governor.1797,Keene,Cheshire,New Hampshire,4218,42.9534961,-72.3068771,ME-NH0026
nh.governor.1797,Hanover,Grafton,New Hampshire,8399,43.70046,-72.2895,ME-NH0024
nh.governor.1797,Amherst,Hillsborough,New Hampshire,8394,42.86193,-71.62402,ME-NH0002
nh.governor.1797,Concord,Rockingham,New Hampshire,4213,43.2324926,-71.5612523,ME-NH0011
